id_prod,date,session_id,client_id,sex,birth,price,categ,age,segment_client
1_312,2022-05-18 06:46:52.696889,s_210326,c_3454,m,1969,24.56,1,53,B2B
1_259,2022-05-18 07:35:05.626618,s_210354,c_1609,m,1980,10.99,1,42,B2B
0_1562,2022-05-18 07:45:43.652542,s_210354,c_1609,m,1980,14.73,0,42,B2B
0_1136,2022-05-18 08:01:24.833416,s_210354,c_1609,m,1980,3.02,0,42,B2B
0_1248,2022-05-18 09:54:01.237514,s_210401,c_6714,f,1968,7.49,0,54,B2B
1_412,2022-05-18 09:55:09.017743,s_210401,c_6714,f,1968,16.65,1,54,B2B
0_1424,2022-05-18 09:58:12.761070,s_210401,c_6714,f,1968,8.41,0,54,B2B
0_1111,2022-05-18 10:05:12.800349,s_210405,c_3454,m,1969,19.99,0,53,B2B
0_1982,2022-05-18 10:46:35.446729,s_210401,c_6714,f,1968,8.99,0,54,B2B
0_1013,2022-05-18 10:47:21.892277,s_210419,c_1609,m,1980,4.99,0,42,B2B
0_1009,2022-05-18 10:52:11.269209,s_210419,c_1609,m,1980,14.99,0,42,B2B
1_720,2022-05-18 11:04:44.461785,s_210424,c_1609,m,1980,10.86,1,42,B2B
0_1532,2022-05-18 11:15:26.310782,s_210425,c_1609,m,1980,17.14,0,42,B2B
0_496,2022-05-18 11:36:35.690655,s_210425,c_1609,m,1980,11.02,0,42,B2B
0_1530,2022-05-18 11:37:02.370510,s_210433,c_6714,f,1968,3.24,0,54,B2B
1_730,2022-05-18 11:46:15.868423,s_210433,c_6714,f,1968,22.65,1,54,B2B
0_1143,2022-05-18 11:46:58.980474,s_210433,c_6714,f,1968,9.99,0,54,B2B
0_1933,2022-05-18 11:58:25.919026,s_210433,c_6714,f,1968,15.99,0,54,B2B
0_1166,2022-05-18 12:26:55.385746,s_210446,c_1609,m,1980,18.45,0,42,B2B
1_383,2022-05-18 12:32:41.840711,s_210448,c_1609,m,1980,28.99,1,42,B2B
0_1102,2022-05-18 12:42:51.117524,s_210448,c_1609,m,1980,4.63,0,42,B2B
0_1072,2022-05-18 12:48:59.176092,s_210446,c_1609,m,1980,14.82,0,42,B2B
0_1344,2022-05-18 12:50:39.717639,s_210448,c_1609,m,1980,19.04,0,42,B2B
0_1053,2022-05-18 12:56:09.884971,s_210448,c_1609,m,1980,10.99,0,42,B2B
1_398,2022-05-18 13:04:32.153908,s_210460,c_4958,m,1999,10.17,1,23,B2B
1_445,2022-05-18 13:06:27.083797,s_210448,c_1609,m,1980,23.99,1,42,B2B
0_1349,2022-05-18 14:47:29.816133,s_210500,c_1609,m,1980,15.99,0,42,B2B
2_104,2022-05-18 15:52:15.026930,s_210518,c_4958,m,1999,43.35,2,23,B2B
0_1072,2022-05-18 16:19:04.640022,s_210528,c_1609,m,1980,14.82,0,42,B2B
0_1113,2022-05-18 16:30:31.864712,s_210528,c_1609,m,1980,16.99,0,42,B2B
0_1587,2022-05-18 16:32:12.208127,s_210528,c_1609,m,1980,14.99,0,42,B2B
0_1414,2022-05-18 17:01:41.523755,s_210538,c_3454,m,1969,19.38,0,53,B2B
0_1454,2022-05-18 17:43:53.243097,s_210553,c_1609,m,1980,7.41,0,42,B2B
0_1400,2022-05-18 17:51:41.550209,s_210557,c_3454,m,1969,5.15,0,53,B2B
1_558,2022-05-18 18:04:37.046885,s_210561,c_4958,m,1999,24.51,1,23,B2B
0_1183,2022-05-18 18:25:34.587079,s_210568,c_6714,f,1968,17.99,0,54,B2B
0_1768,2022-05-18 18:36:53.243134,s_210568,c_6714,f,1968,8.92,0,54,B2B
0_1614,2022-05-18 18:39:31.642745,s_210568,c_6714,f,1968,4.03,0,54,B2B
0_1777,2022-05-18 18:42:19.141601,s_210570,c_1609,m,1980,18.99,0,42,B2B
0_1429,2022-05-18 18:57:26.528224,s_210577,c_1609,m,1980,7.99,0,42,B2B
0_1568,2022-05-18 19:00:05.392955,s_210580,c_1609,m,1980,4.0,0,42,B2B
0_284,2022-05-18 19:05:42.504397,s_210577,c_1609,m,1980,14.9,0,42,B2B
0_1083,2022-05-18 19:08:06.678325,s_210577,c_1609,m,1980,16.99,0,42,B2B
0_2293,2022-05-18 19:11:00.684022,s_210577,c_1609,m,1980,4.99,0,42,B2B
0_1412,2022-05-18 19:11:48.802100,s_210577,c_1609,m,1980,11.73,0,42,B2B
0_2218,2022-05-18 19:15:31.939498,s_210580,c_1609,m,1980,3.27,0,42,B2B
0_1404,2022-05-18 19:16:18.720954,s_210580,c_1609,m,1980,6.84,0,42,B2B
0_991,2022-05-18 19:22:37.198741,s_210577,c_1609,m,1980,19.99,0,42,B2B
0_1341,2022-05-18 19:28:48.837710,s_210580,c_1609,m,1980,9.99,0,42,B2B
0_1267,2022-05-18 19:31:26.212279,s_210580,c_1609,m,1980,3.99,0,42,B2B
0_1464,2022-05-18 19:39:07.072341,s_210577,c_1609,m,1980,8.27,0,42,B2B
1_378,2022-05-18 21:04:13.118173,s_210621,c_6714,f,1968,26.61,1,54,B2B
1_381,2022-05-18 21:05:26.581118,s_210622,c_1609,m,1980,15.99,1,42,B2B
0_605,2022-05-18 21:13:54.810954,s_210621,c_6714,f,1968,24.99,0,54,B2B
0_1508,2022-05-18 21:18:16.955835,s_210621,c_6714,f,1968,8.03,0,54,B2B
1_639,2022-05-18 21:24:48.608990,s_210627,c_3454,m,1969,10.99,1,53,B2B
1_253,2022-05-18 21:33:44.321270,s_210627,c_3454,m,1969,14.99,1,53,B2B
1_527,2022-05-18 21:34:44.587370,s_210621,c_6714,f,1968,19.99,1,54,B2B
0_1407,2022-05-18 21:44:24.272556,s_210622,c_1609,m,1980,13.99,0,42,B2B
0_1377,2022-05-18 21:54:37.456513,s_210621,c_6714,f,1968,14.99,0,54,B2B
1_406,2022-05-18 21:58:49.288880,s_210636,c_6714,f,1968,24.81,1,54,B2B
0_1085,2022-05-18 22:02:39.136171,s_210636,c_6714,f,1968,3.99,0,54,B2B
0_354,2022-05-18 22:52:25.578905,s_210661,c_3454,m,1969,5.71,0,53,B2B
0_1431,2022-05-18 23:11:17.758677,s_210636,c_6714,f,1968,10.99,0,54,B2B
0_2137,2022-05-18 23:16:33.081878,s_210669,c_1609,m,1980,15.99,0,42,B2B
0_1163,2022-05-18 23:26:41.885962,s_210669,c_1609,m,1980,9.99,0,42,B2B
1_282,2022-05-18 23:35:53.918421,s_210675,c_4958,m,1999,23.2,1,23,B2B
1_389,2022-05-18 23:59:46.557093,s_210675,c_4958,m,1999,24.99,1,23,B2B
0_1608,2022-05-19 01:20:46.472304,s_210720,c_1609,m,1980,12.24,0,42,B2B
0_1292,2022-05-19 02:39:12.752851,s_210740,c_3454,m,1969,9.8,0,53,B2B
1_288,2022-05-19 02:46:32.623130,s_210744,c_6714,f,1968,22.09,1,54,B2B
0_2049,2022-05-19 02:52:53.382298,s_210744,c_6714,f,1968,5.99,0,54,B2B
1_333,2022-05-19 03:11:00.596813,s_210744,c_6714,f,1968,15.99,1,54,B2B
1_82,2022-05-19 03:18:20.996117,s_210744,c_6714,f,1968,31.81,1,54,B2B
0_1393,2022-05-19 04:06:35.397713,s_210744,c_6714,f,1968,11.99,0,54,B2B
1_435,2022-05-19 04:36:06.491532,s_210776,c_4958,m,1999,11.99,1,23,B2B
0_2050,2022-05-19 05:05:27.635926,s_210790,c_1609,m,1980,3.4,0,42,B2B
0_1441,2022-05-19 05:19:49.962858,s_210790,c_1609,m,1980,18.99,0,42,B2B
1_456,2022-05-19 05:38:20.138850,s_210803,c_6714,f,1968,28.27,1,54,B2B
1_688,2022-05-19 05:40:47.230681,s_210803,c_6714,f,1968,18.19,1,54,B2B
0_1043,2022-05-19 05:44:59.678700,s_210807,c_3454,m,1969,10.99,0,53,B2B
1_403,2022-05-19 05:46:09.981990,s_210803,c_6714,f,1968,17.99,1,54,B2B
0_1143,2022-05-19 06:09:42.513494,s_210803,c_6714,f,1968,9.99,0,54,B2B
0_1424,2022-05-19 06:14:44.148607,s_210816,c_1609,m,1980,8.41,0,42,B2B
1_383,2022-05-19 06:24:18.308535,s_210819,c_6714,f,1968,28.99,1,54,B2B
0_1585,2022-05-19 06:30:03.381440,s_210819,c_6714,f,1968,4.99,0,54,B2B
0_1543,2022-05-19 06:32:57.704305,s_210819,c_6714,f,1968,13.99,0,54,B2B
0_1083,2022-05-19 06:43:39.707731,s_210819,c_6714,f,1968,16.99,0,54,B2B
0_655,2022-05-19 06:52:56.089783,s_210803,c_6714,f,1968,9.99,0,54,B2B
0_1009,2022-05-19 08:23:08.531644,s_210861,c_1609,m,1980,14.99,0,42,B2B
1_378,2022-05-19 08:32:41.720676,s_210865,c_1609,m,1980,26.61,1,42,B2B
0_2075,2022-05-19 08:47:39.517600,s_210861,c_1609,m,1980,8.99,0,42,B2B
0_1673,2022-05-19 08:54:14.978405,s_210865,c_1609,m,1980,6.99,0,42,B2B
2_112,2022-05-19 09:27:16.501614,s_210886,c_4958,m,1999,67.57,2,23,B2B
1_493,2022-05-19 10:13:54.205870,s_210904,c_1609,m,1980,10.99,1,42,B2B
0_2041,2022-05-19 10:39:53.030217,s_210904,c_1609,m,1980,15.99,0,42,B2B
1_271,2022-05-19 11:53:21.287918,s_210936,c_3454,m,1969,16.99,1,53,B2B
1_653,2022-05-19 12:00:12.441015,s_210941,c_1609,m,1980,25.99,1,42,B2B
1_457,2022-05-19 12:00:48.257426,s_210936,c_3454,m,1969,22.99,1,53,B2B
1_396,2022-05-19 12:04:50.954994,s_210941,c_1609,m,1980,18.6,1,42,B2B
1_456,2022-05-19 12:22:18.154181,s_210951,c_1609,m,1980,28.27,1,42,B2B
0_1349,2022-05-19 12:30:47.847931,s_210951,c_1609,m,1980,15.99,0,42,B2B
1_388,2022-05-19 12:33:24.904671,s_210956,c_4958,m,1999,16.7,1,23,B2B
2_37,2022-05-19 12:57:16.432301,s_210966,c_4958,m,1999,48.99,2,23,B2B
1_441,2022-05-19 13:40:15.020686,s_210966,c_4958,m,1999,24.99,1,23,B2B
1_352,2022-05-19 13:45:54.155077,s_210987,c_3454,m,1969,19.57,1,53,B2B
1_437,2022-05-19 13:56:43.130858,s_210990,c_3454,m,1969,26.99,1,53,B2B
0_2272,2022-05-19 15:31:24.396511,s_211026,c_1609,m,1980,7.98,0,42,B2B
0_1537,2022-05-19 15:39:43.491708,s_211028,c_1609,m,1980,5.99,0,42,B2B
0_1921,2022-05-19 15:56:01.996477,s_211028,c_1609,m,1980,7.99,0,42,B2B
0_193,2022-05-19 16:00:55.051828,s_211028,c_1609,m,1980,3.99,0,42,B2B
0_2114,2022-05-19 16:01:44.238376,s_211026,c_1609,m,1980,6.06,0,42,B2B
2_163,2022-05-19 17:18:40.327802,s_211062,c_4958,m,1999,68.99,2,23,B2B
1_267,2022-05-19 17:21:46.480406,s_211063,c_4958,m,1999,27.99,1,23,B2B
2_74,2022-05-19 18:14:27.546638,s_211063,c_4958,m,1999,120.22,2,23,B2B
0_1614,2022-05-19 18:14:36.229548,s_211076,c_3454,m,1969,4.03,0,53,B2B
0_1108,2022-05-19 18:31:39.723179,s_211081,c_1609,m,1980,17.45,0,42,B2B
0_1425,2022-05-19 18:34:43.780186,s_211081,c_1609,m,1980,12.99,0,42,B2B
0_1073,2022-05-19 19:03:55.236879,s_211081,c_1609,m,1980,13.99,0,42,B2B
0_1573,2022-05-19 19:20:06.647872,s_211096,c_1609,m,1980,6.99,0,42,B2B
1_247,2022-05-19 19:46:57.296172,s_211107,c_6714,f,1968,20.99,1,54,B2B
0_1654,2022-05-19 20:32:04.321526,s_211107,c_6714,f,1968,14.13,0,54,B2B
1_483,2022-05-19 20:32:39.212125,s_211107,c_6714,f,1968,15.99,1,54,B2B
0_1013,2022-05-19 20:35:14.398369,s_211119,c_1609,m,1980,4.99,0,42,B2B
1_336,2022-05-19 20:52:13.434274,s_211107,c_6714,f,1968,23.56,1,54,B2B
1_488,2022-05-19 21:47:24.995574,s_211137,c_1609,m,1980,12.19,1,42,B2B
0_1499,2022-05-19 22:09:50.212268,s_211145,c_1609,m,1980,11.99,0,42,B2B
0_1377,2022-05-19 22:25:20.995735,s_211145,c_1609,m,1980,14.99,0,42,B2B
0_1103,2022-05-19 22:59:10.171683,s_211145,c_1609,m,1980,12.99,0,42,B2B
0_276,2022-05-19 23:04:41.530472,s_211159,c_1609,m,1980,1.81,0,42,B2B
0_1631,2022-05-19 23:14:12.278929,s_211165,c_3454,m,1969,10.99,0,53,B2B
0_1126,2022-05-19 23:22:07.902329,s_211159,c_1609,m,1980,11.78,0,42,B2B
1_433,2022-05-19 23:22:44.224804,s_211165,c_3454,m,1969,18.99,1,53,B2B
1_262,2022-05-19 23:29:02.008962,s_211169,c_3454,m,1969,26.25,1,53,B2B
1_431,2022-05-19 23:39:36.652241,s_211171,c_3454,m,1969,27.99,1,53,B2B
1_483,2022-05-19 23:44:34.011928,s_211171,c_3454,m,1969,15.99,1,53,B2B
0_1009,2022-05-20 01:19:06.908127,s_211203,c_1609,m,1980,14.99,0,42,B2B
0_2050,2022-05-20 01:34:17.018728,s_211203,c_1609,m,1980,3.4,0,42,B2B
0_1362,2022-05-20 01:40:22.764697,s_211203,c_1609,m,1980,11.3,0,42,B2B
2_150,2022-05-20 01:47:59.097761,s_211214,c_4958,m,1999,157.63,2,23,B2B
1_425,2022-05-20 02:11:29.283126,s_211223,c_3454,m,1969,16.99,1,53,B2B
0_1163,2022-05-20 04:27:52.893641,s_211259,c_1609,m,1980,9.99,0,42,B2B
0_1626,2022-05-20 05:04:36.812817,s_211259,c_1609,m,1980,14.02,0,42,B2B
0_2256,2022-05-20 05:48:21.123002,s_211290,c_1609,m,1980,7.2,0,42,B2B
1_392,2022-05-20 06:39:09.828146,s_211304,c_3454,m,1969,18.11,1,53,B2B
0_1546,2022-05-20 06:41:06.885547,s_211305,c_3454,m,1969,12.86,0,53,B2B
1_350,2022-05-20 06:45:51.491702,s_211305,c_3454,m,1969,20.83,1,53,B2B
1_54,2022-05-20 06:47:26.647972,s_211304,c_3454,m,1969,18.88,1,53,B2B
1_251,2022-05-20 06:49:07.047019,s_211305,c_3454,m,1969,15.99,1,53,B2B
0_1249,2022-05-20 07:59:43.094371,s_211327,c_1609,m,1980,12.99,0,42,B2B
0_1513,2022-05-20 08:25:20.432523,s_211327,c_1609,m,1980,8.99,0,42,B2B
0_1442,2022-05-20 08:27:24.325957,s_211327,c_1609,m,1980,4.89,0,42,B2B
2_9,2022-05-20 09:09:42.700035,s_211346,c_4958,m,1999,54.99,2,23,B2B
1_483,2022-05-20 09:37:34.138746,s_211357,c_1609,m,1980,15.99,1,42,B2B
1_380,2022-05-20 09:41:30.918757,s_211358,c_1609,m,1980,8.93,1,42,B2B
0_1457,2022-05-20 09:48:51.449489,s_211357,c_1609,m,1980,11.99,0,42,B2B
1_303,2022-05-20 09:49:52.259667,s_211357,c_1609,m,1980,13.99,1,42,B2B
1_673,2022-05-20 09:57:09.569047,s_211357,c_1609,m,1980,12.99,1,42,B2B
0_1754,2022-05-20 10:08:03.483319,s_211358,c_1609,m,1980,15.2,0,42,B2B
2_102,2022-05-20 14:55:36.595704,s_211452,c_4958,m,1999,59.14,2,23,B2B
2_157,2022-05-20 15:13:14.518970,s_211452,c_4958,m,1999,142.99,2,23,B2B
1_403,2022-05-20 15:33:26.800471,s_211464,c_3454,m,1969,17.99,1,53,B2B
0_1038,2022-05-20 17:23:45.608418,s_211488,c_6714,f,1968,9.74,0,54,B2B
0_1411,2022-05-20 17:24:55.067672,s_211488,c_6714,f,1968,8.99,0,54,B2B
1_267,2022-05-20 17:43:59.846964,s_211488,c_6714,f,1968,27.99,1,54,B2B
0_1409,2022-05-20 18:28:59.102968,s_211506,c_1609,m,1980,4.99,0,42,B2B
0_1584,2022-05-20 19:01:52.910690,s_211506,c_1609,m,1980,11.85,0,42,B2B
0_1585,2022-05-20 20:15:13.353705,s_211544,c_1609,m,1980,4.99,0,42,B2B
1_426,2022-05-20 20:41:39.984454,s_211544,c_1609,m,1980,19.44,1,42,B2B
2_108,2022-05-20 22:01:06.783048,s_211576,c_4958,m,1999,63.36,2,23,B2B
1_550,2022-05-20 22:27:04.599074,s_211584,c_4958,m,1999,15.54,1,23,B2B
1_601,2022-05-20 22:33:31.546267,s_211585,c_1609,m,1980,21.99,1,42,B2B
0_1636,2022-05-20 22:35:53.506659,s_211588,c_1609,m,1980,9.45,0,42,B2B
0_1431,2022-05-21 01:18:53.538554,s_211644,c_3454,m,1969,10.99,0,53,B2B
1_544,2022-05-21 01:28:04.001945,s_211648,c_1609,m,1980,29.54,1,42,B2B
0_1519,2022-05-21 01:58:16.146953,s_211665,c_1609,m,1980,5.99,0,42,B2B
1_259,2022-05-21 02:18:40.962586,s_211665,c_1609,m,1980,10.99,1,42,B2B
0_1569,2022-05-21 02:25:36.361722,s_211674,c_3454,m,1969,15.99,0,53,B2B
0_1378,2022-05-21 02:59:56.846770,s_211692,c_3454,m,1969,13.96,0,53,B2B
1_250,2022-05-21 03:26:25.919711,s_211696,c_3454,m,1969,20.76,1,53,B2B
1_660,2022-05-21 03:56:48.963493,s_211705,c_6714,f,1968,22.23,1,54,B2B
1_259,2022-05-21 03:58:43.550989,s_211707,c_3454,m,1969,10.99,1,53,B2B
1_176,2022-05-21 04:07:47.697037,s_211705,c_6714,f,1968,58.54,1,54,B2B
2_237,2022-05-21 04:09:57.495156,s_211709,c_4958,m,1999,40.99,2,23,B2B
0_1351,2022-05-21 04:33:19.368352,s_211705,c_6714,f,1968,8.99,0,54,B2B
0_1514,2022-05-21 04:34:30.284194,s_211705,c_6714,f,1968,11.01,0,54,B2B
1_432,2022-05-21 04:40:38.699361,s_211721,c_6714,f,1968,24.2,1,54,B2B
0_1401,2022-05-21 05:13:51.921707,s_211731,c_1609,m,1980,10.99,0,42,B2B
0_1587,2022-05-21 05:27:26.659348,s_211721,c_6714,f,1968,14.99,0,54,B2B
0_1731,2022-05-21 06:24:00.211228,s_211754,c_1609,m,1980,14.99,0,42,B2B
0_8,2022-05-21 06:41:07.632042,s_211754,c_1609,m,1980,15.08,0,42,B2B
0_1559,2022-05-21 07:43:55.425570,s_211780,c_1609,m,1980,9.99,0,42,B2B
0_1422,2022-05-21 08:09:22.396930,s_211780,c_1609,m,1980,11.41,0,42,B2B
0_200,2022-05-21 08:10:59.167396,s_211780,c_1609,m,1980,18.28,0,42,B2B
0_1377,2022-05-21 08:16:06.948319,s_211780,c_1609,m,1980,14.99,0,42,B2B
1_432,2022-05-21 08:37:30.908721,s_211802,c_6714,f,1968,24.2,1,54,B2B
1_601,2022-05-21 08:40:25.486278,s_211802,c_6714,f,1968,21.99,1,54,B2B
1_480,2022-05-21 08:41:36.801317,s_211802,c_6714,f,1968,19.08,1,54,B2B
0_1521,2022-05-21 08:41:59.004448,s_211802,c_6714,f,1968,17.99,0,54,B2B
0_1600,2022-05-21 08:52:10.062294,s_211802,c_6714,f,1968,13.23,0,54,B2B
1_374,2022-05-21 08:59:03.989550,s_211810,c_1609,m,1980,10.71,1,42,B2B
0_1473,2022-05-21 09:31:23.529680,s_211810,c_1609,m,1980,15.99,0,42,B2B
1_444,2022-05-21 09:54:00.921704,s_211802,c_6714,f,1968,12.61,1,54,B2B
0_1487,2022-05-21 10:20:56.418246,s_211833,c_1609,m,1980,4.99,0,42,B2B
0_1561,2022-05-21 10:22:26.602388,s_211834,c_1609,m,1980,5.99,0,42,B2B
0_1362,2022-05-21 10:31:55.149430,s_211834,c_1609,m,1980,11.3,0,42,B2B
0_1468,2022-05-21 10:34:10.819232,s_211834,c_1609,m,1980,6.08,0,42,B2B
0_1736,2022-05-21 10:34:56.254386,s_211833,c_1609,m,1980,3.83,0,42,B2B
1_367,2022-05-21 10:49:14.527648,s_211834,c_1609,m,1980,13.99,1,42,B2B
0_1811,2022-05-21 11:01:43.367844,s_211834,c_1609,m,1980,4.99,0,42,B2B
0_657,2022-05-21 11:37:10.148744,s_211854,c_6714,f,1968,6.99,0,54,B2B
0_1377,2022-05-21 11:43:38.527234,s_211856,c_3454,m,1969,14.99,0,53,B2B
1_625,2022-05-21 12:03:19.113937,s_211856,c_3454,m,1969,22.99,1,53,B2B
1_442,2022-05-21 12:58:41.897845,s_211879,c_3454,m,1969,24.98,1,53,B2B
0_1340,2022-05-21 13:06:31.688316,s_211882,c_1609,m,1980,14.76,0,42,B2B
0_1630,2022-05-21 13:18:49.540951,s_211882,c_1609,m,1980,12.48,0,42,B2B
0_1328,2022-05-21 13:31:46.022979,s_211888,c_1609,m,1980,8.52,0,42,B2B
0_1210,2022-05-21 13:40:23.498223,s_211882,c_1609,m,1980,16.44,0,42,B2B
0_999,2022-05-21 13:41:13.393126,s_211882,c_1609,m,1980,9.99,0,42,B2B
0_2256,2022-05-21 13:53:39.754666,s_211888,c_1609,m,1980,7.2,0,42,B2B
1_437,2022-05-21 14:04:07.387151,s_211896,c_1609,m,1980,26.99,1,42,B2B
0_1604,2022-05-21 14:08:54.421580,s_211896,c_1609,m,1980,17.51,0,42,B2B
0_1619,2022-05-21 14:36:06.993963,s_211896,c_1609,m,1980,4.99,0,42,B2B
2_214,2022-05-21 15:18:28.208433,s_211920,c_4958,m,1999,79.04,2,23,B2B
1_379,2022-05-21 16:13:19.163063,s_211920,c_4958,m,1999,26.99,1,23,B2B
1_403,2022-05-21 18:30:32.520319,s_211980,c_1609,m,1980,17.99,1,42,B2B
0_1357,2022-05-21 19:02:28.019838,s_211980,c_1609,m,1980,15.99,0,42,B2B
1_170,2022-05-21 19:21:13.104174,s_211995,c_1609,m,1980,14.22,1,42,B2B
1_385,2022-05-21 20:01:49.249384,s_212011,c_1609,m,1980,25.99,1,42,B2B
0_2099,2022-05-21 20:24:09.053710,s_212011,c_1609,m,1980,7.99,0,42,B2B
0_1352,2022-05-21 20:31:18.710337,s_212011,c_1609,m,1980,4.5,0,42,B2B
1_425,2022-05-21 20:32:44.235633,s_212011,c_1609,m,1980,16.99,1,42,B2B
1_398,2022-05-21 21:04:54.271926,s_212028,c_3454,m,1969,10.17,1,53,B2B
0_51,2022-05-21 21:05:54.061822,s_212029,c_3454,m,1969,4.99,0,53,B2B
1_640,2022-05-21 21:16:41.438634,s_212028,c_3454,m,1969,11.9,1,53,B2B
0_1067,2022-05-21 21:53:41.681193,s_212044,c_1609,m,1980,12.99,0,42,B2B
1_246,2022-05-21 21:59:09.386759,s_212046,c_3454,m,1969,18.75,1,53,B2B
1_504,2022-05-21 22:15:31.240939,s_212053,c_1609,m,1980,13.79,1,42,B2B
0_1626,2022-05-21 22:16:01.489841,s_212044,c_1609,m,1980,14.02,0,42,B2B
0_1671,2022-05-21 22:19:10.965095,s_212053,c_1609,m,1980,3.99,0,42,B2B
0_1448,2022-05-21 22:21:10.495670,s_212053,c_1609,m,1980,18.94,0,42,B2B
1_279,2022-05-21 22:56:51.556153,s_212063,c_4958,m,1999,27.99,1,23,B2B
0_1437,2022-05-21 23:20:02.487914,s_212072,c_1609,m,1980,3.99,0,42,B2B
0_1362,2022-05-21 23:45:17.976587,s_212072,c_1609,m,1980,11.3,0,42,B2B
0_1361,2022-05-22 00:00:53.454277,s_212095,c_3454,m,1969,3.99,0,53,B2B
1_374,2022-05-22 01:19:20.809555,s_212117,c_4958,m,1999,10.71,1,23,B2B
2_157,2022-05-22 02:55:34.922233,s_212151,c_4958,m,1999,142.99,2,23,B2B
1_425,2022-05-22 03:42:40.242885,s_212166,c_1609,m,1980,16.99,1,42,B2B
0_1429,2022-05-22 03:42:58.097220,s_212167,c_6714,f,1968,7.99,0,54,B2B
0_1506,2022-05-22 03:45:25.564672,s_212166,c_1609,m,1980,10.0,0,42,B2B
0_1464,2022-05-22 04:00:35.800530,s_212175,c_1609,m,1980,8.27,0,42,B2B
0_1627,2022-05-22 04:05:01.245836,s_212167,c_6714,f,1968,3.99,0,54,B2B
0_1042,2022-05-22 04:07:59.952627,s_212175,c_1609,m,1980,18.53,0,42,B2B
0_1583,2022-05-22 04:18:04.806605,s_212167,c_6714,f,1968,15.99,0,54,B2B
0_1338,2022-05-22 04:19:40.200944,s_212167,c_6714,f,1968,9.28,0,54,B2B
1_265,2022-05-22 04:26:45.487742,s_212180,c_1609,m,1980,24.99,1,42,B2B
1_581,2022-05-22 04:43:28.726997,s_212167,c_6714,f,1968,20.99,1,54,B2B
0_1280,2022-05-22 05:00:13.746592,s_212167,c_6714,f,1968,11.96,0,54,B2B
0_1223,2022-05-22 05:38:26.474245,s_212201,c_1609,m,1980,5.99,0,42,B2B
0_1099,2022-05-22 05:38:54.007935,s_212201,c_1609,m,1980,10.99,0,42,B2B
1_318,2022-05-22 06:01:44.948317,s_212209,c_4958,m,1999,17.24,1,23,B2B
0_1426,2022-05-22 06:21:28.249247,s_212216,c_1609,m,1980,13.44,0,42,B2B
0_1437,2022-05-22 06:23:22.975583,s_212216,c_1609,m,1980,3.99,0,42,B2B
0_1471,2022-05-22 06:32:38.691393,s_212216,c_1609,m,1980,12.99,0,42,B2B
1_551,2022-05-22 07:11:45.221211,s_212231,c_4958,m,1999,14.99,1,23,B2B
1_634,2022-05-22 07:22:51.213631,s_212235,c_1609,m,1980,21.18,1,42,B2B
0_1030,2022-05-22 07:43:59.808836,s_212235,c_1609,m,1980,13.73,0,42,B2B
1_483,2022-05-22 07:47:43.606556,s_212241,c_4958,m,1999,15.99,1,23,B2B
1_533,2022-05-22 07:50:56.622654,s_212235,c_1609,m,1980,11.99,1,42,B2B
1_392,2022-05-22 08:05:41.077273,s_212250,c_1609,m,1980,18.11,1,42,B2B
1_407,2022-05-22 08:13:37.298132,s_212241,c_4958,m,1999,15.99,1,23,B2B
1_385,2022-05-22 08:14:19.228944,s_212241,c_4958,m,1999,25.99,1,23,B2B
1_241,2022-05-22 09:17:29.343488,s_212274,c_6714,f,1968,21.99,1,54,B2B
1_277,2022-05-22 09:23:44.215790,s_212277,c_1609,m,1980,25.99,1,42,B2B
1_649,2022-05-22 09:52:28.487463,s_212274,c_6714,f,1968,18.99,1,54,B2B
1_380,2022-05-22 09:56:16.323171,s_212290,c_3454,m,1969,8.93,1,53,B2B
0_713,2022-05-22 10:15:16.862307,s_212274,c_6714,f,1968,1.99,0,54,B2B
0_1743,2022-05-22 10:27:52.371161,s_212300,c_3454,m,1969,5.99,0,53,B2B
1_425,2022-05-22 10:32:38.392839,s_212274,c_6714,f,1968,16.99,1,54,B2B
0_1398,2022-05-22 11:45:34.444682,s_212336,c_1609,m,1980,4.52,0,42,B2B
1_431,2022-05-22 11:50:59.856289,s_212338,c_1609,m,1980,27.99,1,42,B2B
0_2116,2022-05-22 12:06:38.034535,s_212338,c_1609,m,1980,13.14,0,42,B2B
0_1160,2022-05-22 12:13:26.216589,s_212336,c_1609,m,1980,17.87,0,42,B2B
0_2303,2022-05-22 12:13:38.312732,s_212336,c_1609,m,1980,11.99,0,42,B2B
0_1335,2022-05-22 12:18:25.843229,s_212342,c_1609,m,1980,17.99,0,42,B2B
1_431,2022-05-22 12:24:59.509458,s_212338,c_1609,m,1980,27.99,1,42,B2B
0_1350,2022-05-22 12:27:48.454131,s_212342,c_1609,m,1980,14.45,0,42,B2B
0_1569,2022-05-22 12:28:31.720200,s_212338,c_1609,m,1980,15.99,0,42,B2B
0_1384,2022-05-22 12:49:57.079526,s_212354,c_1609,m,1980,14.44,0,42,B2B
2_1,2022-05-22 13:59:13.591515,s_212372,c_6714,f,1968,56.99,2,54,B2B
1_308,2022-05-22 14:39:11.867693,s_212387,c_4958,m,1999,11.65,1,23,B2B
1_281,2022-05-22 14:44:48.053396,s_212389,c_3454,m,1969,23.99,1,53,B2B
0_1482,2022-05-22 14:54:29.299810,s_212372,c_6714,f,1968,8.32,0,54,B2B
